created_at,timestamp,mmsi,msg_type,latitude,longitude,speed,course,heading,rot,imo,name,call_sign,flag,draught,ship_and_cargo_type,length,width,eta,destination,status,maneuver,accuracy,collection_type,mmsi_label
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:44:20 UTC,538006057,1,-20.4852,58.064826666666669,11.5,53.0,57,-12.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 17:41:39.624794 UTC,2020-07-25 17:31:37.670 UTC,538006057,1,-20.507545,58.029463333333332,11.5,62.0,61,-128.0,,,,MH,,,,,,,15,0,0,dynamic,mmsi-538006057
2020-07-25 13:53:53.562160 UTC,2020-07-25 13:40:12 UTC,372711000,1,-20.26984,58.0412,11.5,246.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:19:09 UTC,372711000,1,-20.241946666666667,58.107973333333334,11.5,245.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 12:39:40.738373 UTC,2020-07-25 12:21:55.400 UTC,372711000,1,-20.166333333333334,58.289033333333336,11.5,246.0,241,-128.0,,,,PA,,,,,,,15,0,0,dynamic,mmsi-372711000
2020-07-25 13:53:53.562160 UTC,2020-07-25 13:40:52 UTC,372711000,1,-20.270693333333334,58.039226666666664,11.5,245.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 14:00:20.624482 UTC,2020-07-25 12:47:23 UTC,372711000,1,-20.199706666666668,58.20829333333333,11.5,246.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:53:53.562160 UTC,2020-07-25 13:41:13 UTC,372711000,1,-20.271146666666667,58.038133333333334,11.5,246.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 14:10:13.193792 UTC,2020-07-25 13:49:51 UTC,372711000,1,-20.28328,58.01056,12.0,243.0,237,-8.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 14:10:15.664911 UTC,2020-07-25 13:48:11 UTC,372711000,1,-20.2808,58.015866666666668,12.0,244.0,239,-7.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 14:10:15.664911 UTC,2020-07-25 13:49:02 UTC,372711000,1,-20.282,58.0132,12.0,244.0,239,-5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 14:10:15.664911 UTC,2020-07-25 13:48:23 UTC,372711000,1,-20.281066666666668,58.01528,12.0,244.0,239,-5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 14:10:15.664911 UTC,2020-07-25 13:48:02 UTC,372711000,1,-20.280586666666668,58.016346666666664,12.0,245.0,240,-5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:38:37.990634 UTC,2020-07-25 13:12:14 UTC,372711000,1,-20.233173333333333,58.129066666666667,12.0,246.0,240,-5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:38:37.990634 UTC,2020-07-25 13:11:24 UTC,372711000,1,-20.232053333333333,58.131786666666663,12.0,246.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:38:37.990634 UTC,2020-07-25 13:10:14 UTC,372711000,1,-20.23048,58.1356,12.0,246.0,241,7.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:38:37.990634 UTC,2020-07-25 13:11:13 UTC,372711000,1,-20.231813333333335,58.1324,12.0,246.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:38:37.990634 UTC,2020-07-25 13:10:54 UTC,372711000,1,-20.231386666666666,58.13341333333333,12.0,246.0,242,5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:36:49 UTC,477007600,1,-20.460453333333334,58.116,12.5,60.0,62,-6.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:44:35 UTC,477007600,1,-20.446853333333333,58.141946666666669,12.5,60.0,62,-6.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:39:29 UTC,477007600,1,-20.455866666666665,58.124693333333333,12.5,61.0,63,-4.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 20:25:06.022910 UTC,2020-07-25 17:40:19 UTC,477007600,1,-20.45392,58.12842666666667,12.5,62.0,63,-9.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:41:26 UTC,477007600,1,-20.45224,58.13168,12.5,61.0,63,3.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:44:56 UTC,477007600,1,-20.446266666666666,58.14306666666667,12.5,60.0,63,-4.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:39:09 UTC,477007600,1,-20.45648,58.123493333333336,12.5,60.0,63,-5.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:41:19 UTC,477007600,1,-20.4528,58.130613333333336,12.5,62.0,63,-5.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 20:25:22.895907 UTC,2020-07-25 17:39:09 UTC,477007600,1,-20.455866666666665,58.124693333333333,12.5,61.0,63,-4.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 20:25:22.895907 UTC,2020-07-25 17:39:19 UTC,477007600,1,-20.455626666666667,58.125173333333336,12.5,60.0,63,1.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:39:39 UTC,477007600,1,-20.455626666666667,58.125173333333336,12.5,60.0,63,1.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 20:25:22.895907 UTC,2020-07-25 17:38:29 UTC,477007600,1,-20.457066666666666,58.1224,12.5,61.0,63,4.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 20:25:22.895907 UTC,2020-07-25 17:33:20 UTC,477007600,1,-20.465786666666666,58.10584,12.5,61.0,63,-3.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-26 01:36:05.375228 UTC,2020-07-25 17:22:32 UTC,477007600,1,-20.484031666666667,58.070678333333333,12.5,61.0,63,1.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:37:08 UTC,477007600,1,-20.45992,58.11704,12.5,61.0,63,-3.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:46:46 UTC,477007600,1,-20.44312,58.148933333333332,12.5,59.0,63,8.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:43:56 UTC,477007600,1,-20.448,58.139786666666666,12.5,61.0,63,-6.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:39:18 UTC,477007600,1,-20.456213333333334,58.124053333333336,12.5,62.0,63,3.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:44:46 UTC,477007600,1,-20.44656,58.142533333333333,12.5,59.0,63,4.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 19:16:32.590407 UTC,2020-07-25 17:42:59 UTC,477007600,1,-20.449973333333332,58.136053333333336,12.5,61.0,63,0.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 20:25:22.895907 UTC,2020-07-25 17:38:19 UTC,477007600,1,-20.457306666666668,58.12192,12.5,60.0,63,-3.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:40:25 UTC,477007600,1,-20.45392,58.12842666666667,12.5,62.0,63,-9.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:47:45 UTC,477007600,1,-20.441386666666666,58.152213333333336,12.5,61.0,64,6.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:47:05 UTC,477007600,1,-20.44256,58.15,12.5,61.0,64,4.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:47:55 UTC,477007600,1,-20.441093333333335,58.152746666666665,12.5,60.0,64,4.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:47:16 UTC,477007600,1,-20.44224,58.150586666666669,12.5,61.0,64,3.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-26 04:33:19.857169 UTC,2020-07-25 17:08:39 UTC,477007600,1,-20.506773333333335,58.025323333333333,12.5,64.0,66,-3.0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477007600
2020-07-25 13:37:16.189638 UTC,2020-07-25 12:06:35 UTC,564796000,1,-20.395333333333333,58.175893333333335,14.5,55.9,57,-127.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 13:37:16.189638 UTC,2020-07-25 12:09:41 UTC,564796000,1,-20.387706666666666,58.18648,14.5,52.8,57,-127.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 12:17:05.892194 UTC,2020-07-25 12:03:47 UTC,564796000,1,-20.402186666666665,58.16648,14.5,58.2,57,-127.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 13:37:16.189638 UTC,2020-07-25 12:07:35 UTC,564796000,1,-20.392853333333335,58.179253333333335,14.5,48.7,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 12:17:02.774011 UTC,2020-07-25 12:06:11 UTC,564796000,1,-20.396266666666666,58.17458666666667,14.5,56.9,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 13:37:16.189638 UTC,2020-07-25 12:10:17 UTC,564796000,1,-20.386213333333334,58.188506666666669,14.5,50.3,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 12:31:16.090339 UTC,2020-07-25 12:08:34 UTC,564796000,1,-20.38968,58.18368,14.5,49.1,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 12:31:16.090339 UTC,2020-07-25 12:09:59 UTC,564796000,1,-20.386213333333334,58.188506666666669,14.5,50.3,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 13:37:16.189638 UTC,2020-07-25 12:09:04 UTC,564796000,1,-20.3892,58.184373333333333,14.5,50.3,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 13:37:03.338066 UTC,2020-07-25 12:10:35 UTC,564796000,1,-20.38552,58.189466666666668,14.5,50.7,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 12:17:05.892194 UTC,2020-07-25 12:05:34 UTC,564796000,1,-20.397786666666665,58.17248,14.5,54.6,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 13:37:16.189638 UTC,2020-07-25 12:09:23 UTC,564796000,1,-20.38848,58.185413333333337,14.5,56.8,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 12:31:16.090339 UTC,2020-07-25 12:07:17 UTC,564796000,1,-20.392853333333335,58.179253333333335,14.5,48.7,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 13:37:16.189638 UTC,2020-07-25 12:08:52 UTC,564796000,1,-20.38968,58.18368,14.5,49.1,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 13:37:16.189638 UTC,2020-07-25 12:08:23 UTC,564796000,1,-20.390853333333332,58.182053333333336,14.5,50.4,59,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 13:37:16.189638 UTC,2020-07-25 12:08:59 UTC,564796000,1,-20.389413333333334,58.184106666666665,14.5,52.7,59,127.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 12:17:05.892194 UTC,2020-07-25 12:03:40 UTC,564796000,1,-20.402426666666667,58.16605333333333,14.5,47.2,59,-127.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 13:37:16.189638 UTC,2020-07-25 12:07:47 UTC,564796000,3,-20.39232,58.179973333333336,14.5,49.5,59,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 13:37:16.189638 UTC,2020-07-25 12:08:46 UTC,564796000,1,-20.389946666666667,58.18336,14.5,58.6,59,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 12:31:16.090339 UTC,2020-07-25 12:08:29 UTC,564796000,1,-20.389946666666667,58.18336,14.5,58.6,59,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 12:54:40.064205 UTC,2020-07-25 12:47:31.530 UTC,564796000,1,-20.289305,58.324236666666664,14.5,53.0,61,-128.0,,,,SG,,,,,,,15,0,0,dynamic,mmsi-564796000
2020-07-25 13:47:06.422250 UTC,2020-07-25 13:25:58 UTC,636019537,1,-20.443466666666666,58.347413333333336,10.1,58.1,59,0.0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-25 13:59:00.115904 UTC,2020-07-25 13:32:39 UTC,636019537,3,-20.43224,58.3644,10.1,53.7,60,0.0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-25 13:47:01.629342 UTC,2020-07-25 13:25:10 UTC,636019537,1,-20.444773333333334,58.345413333333333,10.1,55.0,60,0.0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-25 13:40:39.587568 UTC,2020-07-25 13:30:45.650 UTC,636019537,1,-20.435471666666668,58.35947,10.1,55.0,60,-128.0,,,,LR,,,,,,,15,0,0,dynamic,mmsi-636019537
2020-07-25 13:59:00.115904 UTC,2020-07-25 13:34:48 UTC,636019537,1,-20.428853333333333,58.36976,10.1,52.5,61,0.0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-25 15:39:53.452597 UTC,2020-07-25 15:15:59 UTC,372711000,1,-20.426453333333335,57.76674666666667,10.6,236.0,232,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 15:31:39.732417 UTC,2020-07-25 15:16:06.200 UTC,372711000,1,-20.426433333333332,57.766766666666669,10.6,236.0,232,-128.0,,,,PA,,,,,,,15,0,0,dynamic,mmsi-372711000
2020-07-25 15:40:01.424913 UTC,2020-07-25 15:15:20 UTC,372711000,1,-20.425333333333334,57.76848,10.6,236.0,232,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 15:03:13.324683 UTC,2020-07-25 14:50:35 UTC,372711000,1,-20.38464,57.8356,10.6,238.0,233,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 15:03:13.324683 UTC,2020-07-25 14:51:05 UTC,372711000,1,-20.38544,57.834293333333335,10.6,237.0,234,5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 15:03:13.324683 UTC,2020-07-25 14:51:24 UTC,372711000,1,-20.38592,57.833466666666666,10.6,237.0,234,5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 15:02:57.950660 UTC,2020-07-25 14:52:05 UTC,372711000,1,-20.386986666666665,57.831626666666665,10.6,237.0,234,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 20:25:22.895907 UTC,2020-07-25 17:35:49 UTC,538006057,1,-20.500106666666667,58.04168,11.1,52.0,57,7.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:42:48 UTC,538006057,3,-20.48832,58.059946666666669,11.1,54.0,58,24.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:42:34 UTC,538006057,1,-20.48832,58.059946666666669,11.1,54.0,58,24.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:35:49 UTC,538006057,1,-20.500613333333334,58.040773333333334,11.1,52.0,58,9.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 15:28:12.246384 UTC,2020-07-25 15:06:31 UTC,372711000,1,-20.41032,57.79288,11.1,237.0,234,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:43:00 UTC,538006057,1,-20.48752,58.061146666666666,11.6,56.0,57,-13.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:44:54 UTC,538006057,1,-20.484186666666666,58.0664,11.6,53.0,57,-7.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 20:25:22.895907 UTC,2020-07-25 17:36:55 UTC,538006057,1,-20.498106666666665,58.04472,11.6,49.0,57,9.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:41:00 UTC,538006057,1,-20.49112,58.055626666666669,11.6,67.0,57,-13.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 20:25:22.895907 UTC,2020-07-25 17:37:34 UTC,538006057,1,-20.49696,58.046506666666666,11.6,61.0,58,-12.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:37:55 UTC,538006057,1,-20.49696,58.046506666666666,11.6,61.0,58,-12.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 14:00:20.624482 UTC,2020-07-25 12:50:33 UTC,372711000,1,-20.20384,58.198373333333336,11.6,245.0,240,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 12:31:16.090339 UTC,2020-07-25 12:09:25 UTC,372711000,1,-20.1504,58.327413333333332,11.6,245.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:22:10 UTC,372711000,1,-20.245866666666668,58.0984,11.6,245.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:38:28.828244 UTC,2020-07-25 13:17:24 UTC,372711000,1,-20.23992,58.112613333333336,11.6,246.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:40:39.579699 UTC,2020-07-25 13:24:26.210 UTC,372711000,1,-20.248866666666668,58.09105,11.6,246.0,241,-128.0,,,,PA,,,,,,,15,0,0,dynamic,mmsi-372711000
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:19:59 UTC,372711000,1,-20.24296,58.105306666666664,11.6,246.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:38:32.922605 UTC,2020-07-25 13:16:24 UTC,372711000,1,-20.238666666666667,58.115813333333335,11.6,247.0,241,-5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:20:09 UTC,372711000,1,-20.2432,58.104773333333334,11.6,246.0,241,5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 14:00:20.624482 UTC,2020-07-25 12:52:33 UTC,372711000,1,-20.20648,58.192133333333331,11.6,246.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 14:00:20.624482 UTC,2020-07-25 12:53:33 UTC,372711000,1,-20.207733333333334,58.189013333333335,11.6,246.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:20:40 UTC,372711000,1,-20.243866666666666,58.103173333333331,11.6,246.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 12:59:40.019866 UTC,2020-07-25 12:58:06.630 UTC,372711000,1,-20.21375,58.17478333333333,11.6,246.0,241,-128.0,,,,PA,,,,,,,15,0,0,dynamic,mmsi-372711000
2020-07-25 13:53:53.562160 UTC,2020-07-25 13:41:52 UTC,372711000,1,-20.272053333333332,58.03608,11.6,244.0,241,7.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:04:40.836363 UTC,2020-07-25 12:43:36 UTC,372711000,1,-20.194853333333334,58.219866666666668,11.6,245.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:38:32.922605 UTC,2020-07-25 13:16:13 UTC,372711000,1,-20.238453333333332,58.116373333333335,11.6,247.0,241,-5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 12:49:32.465207 UTC,2020-07-25 12:25:40 UTC,372711000,1,-20.17128,58.27688,11.6,247.0,241,-7.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:59:56.735438 UTC,2020-07-25 12:54:53 UTC,372711000,1,-20.209573333333335,58.1848,11.6,245.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:19:50 UTC,372711000,1,-20.2428,58.105733333333333,11.6,246.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:21:51 UTC,372711000,1,-20.24544,58.09944,11.6,245.0,241,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:19:39 UTC,372711000,1,-20.242586666666668,58.106293333333333,11.6,246.0,241,-5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:38:32.922605 UTC,2020-07-25 13:17:05 UTC,372711000,1,-20.23952,58.113626666666669,11.6,246.0,241,-5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 12:34:39.861310 UTC,2020-07-25 12:20:23.410 UTC,372711000,1,-20.168083333333332,58.28485,11.6,246.0,241,-128.0,,,,PA,,,,,,,15,0,0,dynamic,mmsi-372711000
2020-07-25 13:38:32.922605 UTC,2020-07-25 13:16:05 UTC,372711000,1,-20.238266666666668,58.116853333333331,11.6,247.0,242,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 12:13:40.839956 UTC,2020-07-25 12:09:42.140 UTC,564796000,1,-20.380278333333333,58.196621666666665,14.6,55.0,57,-128.0,,,,SG,,,,,,,15,0,0,dynamic,mmsi-564796000
2020-07-25 12:31:16.090339 UTC,2020-07-25 12:12:59 UTC,564796000,1,-20.378746666666668,58.198693333333331,14.6,48.4,58,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 14:00:20.624482 UTC,2020-07-25 12:49:45 UTC,564796000,3,-20.290746666666667,58.322133333333333,14.6,48.2,61,0.0,,,,SG,,,,,,,0,0,0,satellite,mmsi-564796000
2020-07-25 15:51:26.871572 UTC,2020-07-25 15:27:22 UTC,372711000,1,-20.444213333333334,57.74328,1.7,230.0,230,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 15:51:35.527101 UTC,2020-07-25 15:26:13 UTC,372711000,1,-20.444053333333333,57.74346666666667,8.7,227.0,228,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 13:47:00.664555 UTC,2020-07-25 13:28:09 UTC,636019537,1,-20.439893333333334,58.35288,10.2,50.8,59,0.0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:21:39 UTC,636019537,1,-20.450533333333333,58.336506666666665,10.2,57.0,59,-127.0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:23:18 UTC,636019537,1,-20.447813333333333,58.340693333333334,10.2,55.4,60,0.0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-25 13:59:00.115904 UTC,2020-07-25 13:31:59 UTC,636019537,1,-20.433333333333334,58.362746666666666,10.2,56.2,60,0.0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:24:50 UTC,636019537,1,-20.44536,58.344506666666668,10.2,59.6,60,0.0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-25 13:59:00.115904 UTC,2020-07-25 13:35:48 UTC,636019537,1,-20.42728,58.372293333333332,10.2,58.0,60,0.0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-25 13:47:15.734111 UTC,2020-07-25 13:21:19 UTC,636019537,1,-20.451066666666666,58.33568,10.2,55.3,60,0.0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-25 15:51:35.527101 UTC,2020-07-25 15:22:52 UTC,372711000,1,-20.438053333333333,57.750053333333334,10.2,228.0,225,-5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 15:40:01.424913 UTC,2020-07-25 15:14:29 UTC,372711000,1,-20.423946666666666,57.770693333333334,10.7,236.0,233,5.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 15:40:01.424913 UTC,2020-07-25 15:14:19 UTC,372711000,1,-20.423706666666668,57.771093333333333,10.7,236.0,233,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 15:03:13.324683 UTC,2020-07-25 14:50:54 UTC,372711000,1,-20.38512,57.8348,10.7,237.0,234,0.0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372711000
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:41:34 UTC,538006057,1,-20.490133333333333,58.0572,11.2,57.0,56,16.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:36:54 UTC,538006057,1,-20.498773333333332,58.043733333333336,11.2,53.0,56,13.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:42:14 UTC,538006057,1,-20.489333333333335,58.058373333333336,11.2,51.0,56,19.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 20:25:22.895907 UTC,2020-07-25 17:36:34 UTC,538006057,1,-20.498773333333332,58.043733333333336,11.2,53.0,56,13.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 18:43:20.261996 UTC,2020-07-25 17:42:15 UTC,538006057,1,-20.48888,58.059066666666666,11.2,57.0,56,11.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
2020-07-25 19:16:43.568161 UTC,2020-07-25 17:38:55 UTC,538006057,1,-20.495226666666667,58.049253333333333,11.2,49.0,57,14.0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006057
